CHROM	startWindow	endWindow	statistic	value	scaled_value	q10	outlier
IV	15550002	15560001	theta_Watterson	21.8062189259407	-0.109372726423205	82.4431810982951	not
IV	15551002	15561001	theta_Watterson	19.7676961180764	-0.251452480966756	82.4431810982951	not
IV	15552002	15562001	theta_Watterson	23.0623745646788	-0.0218219351679504	82.4431810982951	not
IV	15553002	15563001	theta_Watterson	23.5330529554295	0.0109831283657115	82.4431810982951	not
IV	15554002	15564001	theta_Watterson	26.9842180818097	0.251520390030729	82.4431810982951	not
IV	15555002	15565001	theta_Watterson	27.9251998085484	0.317104376753482	82.4431810982951	not
IV	15556002	15566001	theta_Watterson	29.9990485633832	0.461646258213259	82.4431810982951	not
IV	15557002	15567001	theta_Watterson	29.7007492134746	0.440855566908743	82.4431810982951	not
IV	15558002	15568001	theta_Watterson	35.3479919354818	0.834453743340837	82.4431810982951	not
IV	15559002	15569001	theta_Watterson	36.6039066583331	0.921987743383395	82.4431810982951	not
IV	15560002	15570001	theta_Watterson	38.8005101312119	1.07508531043152	82.4431810982951	not
IV	15561002	15571001	theta_Watterson	40.5252224017147	1.19529328412007	82.4431810982951	not
IV	15562002	15572001	theta_Watterson	38.4860854268922	1.05317072373186	82.4431810982951	not
IV	15563002	15573001	theta_Watterson	39.4272177166433	1.11876520430622	82.4431810982951	not
IV	15564002	15574001	theta_Watterson	38.015713744073	1.02038703694583	82.4431810982951	not
IV	15565002	15575001	theta_Watterson	38.3296742424973	1.0422692696981	82.4431810982951	not
IV	15566002	15576001	theta_Watterson	39.7071430538686	1.13827527456398	82.4431810982951	not
IV	15567002	15577001	theta_Watterson	37.4970584745777	0.984238109350653	82.4431810982951	not
IV	15568002	15578001	theta_Watterson	34.2028335534069	0.754639173098598	82.4431810982951	not
IV	15569002	15579001	theta_Watterson	34.674264448535	0.787496684236395	82.4431810982951	not
IV	15570002	15580001	theta_Watterson	32.3421802733343	0.624956463489711	82.4431810982951	not
IV	15571002	15581001	theta_Watterson	32.5097925111591	0.636638601907183	82.4431810982951	not
IV	15572002	15582001	theta_Watterson	33.6208706879629	0.71407787019988	82.4431810982951	not
IV	15573002	15583001	theta_Watterson	33.1575954817344	0.681788789433583	82.4431810982951	not
IV	15574002	15584001	theta_Watterson	32.8487477714936	0.660262904762065	82.4431810982951	not
IV	15575002	15585001	theta_Watterson	33.1691089481994	0.682591248195872	82.4431810982951	not
IV	15576002	15586001	theta_Watterson	32.8625176751557	0.66122263134685	82.4431810982951	not
IV	15577002	15587001	theta_Watterson	35.2217083398883	0.825652104136421	82.4431810982951	not
IV	15578002	15588001	theta_Watterson	37.434668603177	0.97988969706877	82.4431810982951	not
IV	15579002	15589001	theta_Watterson	36.3581852285248	0.904861596794028	82.4431810982951	not
IV	15580002	15590001	theta_Watterson	38.3978888767756	1.04702365285102	82.4431810982951	not
IV	15581002	15591001	theta_Watterson	42.4852083463381	1.33189922291389	82.4431810982951	not
IV	15582002	15592001	theta_Watterson	40.123921218604	1.1673236320885	82.4431810982951	not
IV	15583002	15593001	theta_Watterson	40.605665907204	1.20089998789128	82.4431810982951	not
IV	15584002	15594001	theta_Watterson	42.5132487075005	1.33385356338822	82.4431810982951	not
IV	15585002	15595001	theta_Watterson	41.1008632253838	1.23541395709789	82.4431810982951	not
IV	15586002	15596001	theta_Watterson	43.5201734498228	1.40403360733037	82.4431810982951	not
IV	15587002	15597001	theta_Watterson	42.5759343761766	1.3382225919733	82.4431810982951	not
IV	15588002	15598001	theta_Watterson	39.1084802692756	1.09655003059752	82.4431810982951	not
IV	15589002	15599001	theta_Watterson	35.9472821864809	0.876222720089006	82.4431810982951	not
IV	15590002	15600001	theta_Watterson	32.4743058760777	0.634165275446232	82.4431810982951	not
IV	15591002	15601001	theta_Watterson	26.3399736786893	0.206618225429834	82.4431810982951	not
IV	15592002	15602001	theta_Watterson	25.7161808125066	0.163141479929931	82.4431810982951	not
IV	15593002	15603001	theta_Watterson	25.2325184063604	0.12943146418614	82.4431810982951	not
IV	15594002	15604001	theta_Watterson	23.6355656826841	0.0181279996763212	82.4431810982951	not
IV	15595002	15605001	theta_Watterson	24.7290868996592	0.0943435933878996	82.4431810982951	not
IV	15596002	15606001	theta_Watterson	23.1002854186391	-0.0191796469362801	82.4431810982951	not
IV	15597002	15607001	theta_Watterson	26.593794176226	0.22430885604187	82.4431810982951	not
IV	15598002	15608001	theta_Watterson	29.7984085206801	0.447662167425116	82.4431810982951	not
IV	15599002	15609001	theta_Watterson	32.6243072240582	0.644619980500327	82.4431810982951	not
IV	15600002	15610001	theta_Watterson	36.8614236781511	0.939936012014666	82.4431810982951	not
IV	15601002	15611001	theta_Watterson	40.1596470560499	1.16981363033409	82.4431810982951	not
IV	15602002	15612001	theta_Watterson	39.3663715514646	1.11452438434573	82.4431810982951	not
IV	15603002	15613001	theta_Watterson	41.7151120907152	1.27822551048266	82.4431810982951	not
IV	15604002	15614001	theta_Watterson	43.83157006362	1.42573714397136	82.4431810982951	not
IV	15605002	15615001	theta_Watterson	43.5167152207934	1.40379257773297	82.4431810982951	not
IV	15606002	15616001	theta_Watterson	42.7496382688409	1.3503293029396	82.4431810982951	not
IV	15607002	15617001	theta_Watterson	41.45314121754	1.25996681981965	82.4431810982951	not
IV	15608002	15618001	theta_Watterson	43.5818842271482	1.40833468851585	82.4431810982951	not
IV	15609002	15619001	theta_Watterson	47.5059635532519	1.68183284380328	82.4431810982951	not
IV	15610002	15620001	theta_Watterson	49.7073285821504	1.83526227896094	82.4431810982951	not
IV	15611002	15621001	theta_Watterson	50.3286166684009	1.87856444779357	82.4431810982951	not
IV	15612002	15622001	theta_Watterson	55.6708715763648	2.25090576431178	82.4431810982951	not
IV	15613002	15623001	theta_Watterson	55.9883476534959	2.27303302378526	82.4431810982951	not
IV	15614002	15624001	theta_Watterson	60.6204610812486	2.59587932027703	82.4431810982951	not
IV	15615002	15625001	theta_Watterson	63.7715550677437	2.81550240146979	82.4431810982951	not
IV	15616002	15626001	theta_Watterson	64.8289274676125	2.88919851635009	82.4431810982951	not
IV	15617002	15627001	theta_Watterson	63.6815059087586	2.80922620855397	82.4431810982951	not
IV	15618002	15628001	theta_Watterson	60.6289382086889	2.59647015408144	82.4431810982951	not
IV	15619002	15629001	theta_Watterson	58.381507943976	2.43983009141827	82.4431810982951	not
IV	15620002	15630001	theta_Watterson	57.9114282275933	2.40706675393592	82.4431810982951	not
IV	15621002	15631001	theta_Watterson	55.0116349728042	2.20495868220964	82.4431810982951	not
IV	15622002	15632001	theta_Watterson	51.3151700857641	1.94732466320167	82.4431810982951	not
IV	15623002	15633001	theta_Watterson	54.4698744226048	2.16719937645316	82.4431810982951	not
IV	15624002	15634001	theta_Watterson	61.8334246333997	2.68041973507889	82.4431810982951	not
IV	15625002	15635001	theta_Watterson	64.1870104192215	2.84445856233983	82.4431810982951	not
IV	15626002	15636001	theta_Watterson	61.8600233322213	2.68227359542579	82.4431810982951	not
IV	15627002	15637001	theta_Watterson	59.1166293743502	2.49106614920696	82.4431810982951	not
IV	15628002	15638001	theta_Watterson	62.6543163046134	2.73763375628235	82.4431810982951	not
IV	15629002	15639001	theta_Watterson	61.1345820094155	2.63171221603755	82.4431810982951	not
IV	15630002	15640001	theta_Watterson	55.7945532307463	2.25952605495963	82.4431810982951	not
IV	15631002	15641001	theta_Watterson	60.897623314395	2.61519680934424	82.4431810982951	not
IV	15632002	15642001	theta_Watterson	64.2780055353657	2.85080068601711	82.4431810982951	not
IV	15633002	15643001	theta_Watterson	58.1389858671403	2.42292693143631	82.4431810982951	not
IV	15634002	15644001	theta_Watterson	44.3393321390904	1.46112684418519	82.4431810982951	not
IV	15635002	15645001	theta_Watterson	40.5617126220621	1.19783655787213	82.4431810982951	not
IV	15636002	15646001	theta_Watterson	41.4876222414876	1.26237005779176	82.4431810982951	not
IV	15637002	15647001	theta_Watterson	42.8708117573867	1.35877478093148	82.4431810982951	not
IV	15638002	15648001	theta_Watterson	40.9735825243578	1.22654282222997	82.4431810982951	not
IV	15639002	15649001	theta_Watterson	41.7555975361251	1.28104724106337	82.4431810982951	not
IV	15640002	15650001	theta_Watterson	42.3823918670484	1.32473318087395	82.4431810982951	not
IV	15641002	15651001	theta_Watterson	38.455683202846	1.05105176753799	82.4431810982951	not
IV	15642002	15652001	theta_Watterson	35.7839508427685	0.864838948892335	82.4431810982951	not
IV	15643002	15653001	theta_Watterson	35.313122790851	0.832023454363364	82.4431810982951	not
IV	15644002	15654001	theta_Watterson	31.5466386419045	0.569509274335549	82.4431810982951	not
IV	15645002	15655001	theta_Watterson	28.0934294321741	0.328829545360609	82.4431810982951	not
IV	15646002	15656001	theta_Watterson	26.8425685458609	0.241647784621964	82.4431810982951	not
IV	15647002	15657001	theta_Watterson	26.6783138181889	0.230199655957313	82.4431810982951	not
IV	15648002	15658001	theta_Watterson	24.1692546209259	0.0553247350061721	82.4431810982951	not
IV	15649002	15659001	theta_Watterson	23.3856697011124	0.000710897652169129	82.4431810982951	not
IV	15650002	15660001	theta_Watterson	25.7384630101985	0.164694491339246	82.4431810982951	not
IV	15651002	15661001	theta_Watterson	25.421783871393	0.142622776400877	82.4431810982951	not
IV	15652002	15662001	theta_Watterson	27.931756487424	0.317561360271975	82.4431810982951	not
IV	15653002	15663001	theta_Watterson	34.3809731193871	0.767055038994887	82.4431810982951	not
IV	15654002	15664001	theta_Watterson	37.7055373427535	0.998768545950951	82.4431810982951	not
IV	15655002	15665001	theta_Watterson	40.9999119250911	1.22837791319831	82.4431810982951	not
IV	15656002	15666001	theta_Watterson	41.4890488160757	1.26246948634195	82.4431810982951	not
IV	15657002	15667001	theta_Watterson	41.3411938513188	1.25216437863373	82.4431810982951	not
IV	15658002	15668001	theta_Watterson	43.2365539391696	1.38426606276236	82.4431810982951	not
IV	15659002	15669001	theta_Watterson	45.9429165825169	1.57289252236791	82.4431810982951	not
IV	15660002	15670001	theta_Watterson	47.2326969984862	1.66278687341909	82.4431810982951	not
IV	15661002	15671001	theta_Watterson	46.6216450923275	1.62019813980008	82.4431810982951	not
IV	15662002	15672001	theta_Watterson	44.7390085874967	1.48898325642024	82.4431810982951	not
IV	15663002	15673001	theta_Watterson	40.6475907868906	1.20382204330913	82.4431810982951	not
IV	15664002	15674001	theta_Watterson	39.9935661877051	1.15823822439908	82.4431810982951	not
IV	15665002	15675001	theta_Watterson	41.575915321506	1.26852385655649	82.4431810982951	not
IV	15666002	15676001	theta_Watterson	41.5589501852111	1.2673414305413	82.4431810982951	not
IV	15667002	15677001	theta_Watterson	40.9480034797078	1.22476002913523	82.4431810982951	not
IV	15668002	15678001	theta_Watterson	39.4487663408791	1.12026708754754	82.4431810982951	not
IV	15669002	15679001	theta_Watterson	36.3568931950431	0.904771545410138	82.4431810982951	not
IV	15670002	15680001	theta_Watterson	34.7762592862808	0.794605459990939	82.4431810982951	not
IV	15671002	15681001	theta_Watterson	36.1720252120939	0.891886726295505	82.4431810982951	not
IV	15672002	15682001	theta_Watterson	37.2700952461967	0.968419360767421	82.4431810982951	not
IV	15673002	15683001	theta_Watterson	37.4360446813141	0.979985606147247	82.4431810982951	not
IV	15674002	15684001	theta_Watterson	37.6081738896758	0.99198256570024	82.4431810982951	not
IV	15675002	15685001	theta_Watterson	33.5229486110015	0.707252955312787	82.4431810982951	not
IV	15676002	15686001	theta_Watterson	31.3224229856787	0.553882024408067	82.4431810982951	not
IV	15677002	15687001	theta_Watterson	33.9775478822709	0.738937345906039	82.4431810982951	not
IV	15678002	15688001	theta_Watterson	33.1101445772859	0.678481584416842	82.4431810982951	not
IV	15679002	15689001	theta_Watterson	33.1815421994305	0.68345781357168	82.4431810982951	not
IV	15680002	15690001	theta_Watterson	34.0998671057798	0.747462678654372	82.4431810982951	not
IV	15681002	15691001	theta_Watterson	33.0117246329504	0.67162196946457	82.4431810982951	not
IV	15682002	15692001	theta_Watterson	32.2362814387844	0.617575589279598	82.4431810982951	not
IV	15683002	15693001	theta_Watterson	29.3980491596979	0.419758157954081	82.4431810982951	not
IV	15684002	15694001	theta_Watterson	30.7916492640969	0.516888472121288	82.4431810982951	not
IV	15685002	15695001	theta_Watterson	33.1375078944144	0.68038873667735	82.4431810982951	not
IV	15686002	15696001	theta_Watterson	34.5487884087145	0.778751329575645	82.4431810982951	not
IV	15687002	15697001	theta_Watterson	32.9658985461781	0.668428010027283	82.4431810982951	not
IV	15688002	15698001	theta_Watterson	33.917177810355	0.734729708411624	82.4431810982951	not
IV	15689002	15699001	theta_Watterson	35.8011029483356	0.866034406181051	82.4431810982951	not
IV	15690002	15700001	theta_Watterson	35.4881906778708	0.844225232199879	82.4431810982951	not
IV	15691002	15701001	theta_Watterson	34.5368259651	0.777917578270076	82.4431810982951	not
IV	15692002	15702001	theta_Watterson	33.2720045485377	0.68976280476776	82.4431810982951	not
IV	15693002	15703001	theta_Watterson	34.5282377965183	0.777319005186001	82.4431810982951	not
IV	15694002	15704001	theta_Watterson	32.3313257842182	0.624199933740149	82.4431810982951	not
IV	15695002	15705001	theta_Watterson	28.8802330096583	0.383667714809425	82.4431810982951	not
IV	15696002	15706001	theta_Watterson	29.5062781372174	0.427301437087946	82.4431810982951	not
IV	15697002	15707001	theta_Watterson	32.1753762139958	0.613330653017415	82.4431810982951	not
IV	15698002	15708001	theta_Watterson	33.7365478445792	0.722140268106311	82.4431810982951	not
IV	15699002	15709001	theta_Watterson	29.3425852724031	0.415892468807767	82.4431810982951	not
IV	15700002	15710001	theta_Watterson	25.4200655013625	0.142503010464868	82.4431810982951	not
IV	15701002	15711001	theta_Watterson	24.7924444266393	0.0987594487548826	82.4431810982951	not
IV	15702002	15712001	theta_Watterson	24.6354272119794	0.0878157559828757	82.4431810982951	not
IV	15703002	15713001	theta_Watterson	25.2616082046679	0.131458947708667	82.4431810982951	not
IV	15704002	15714001	theta_Watterson	25.2633543473607	0.131580649327231	82.4431810982951	not
IV	15705002	15715001	theta_Watterson	27.1460682102593	0.26280092436385	82.4431810982951	not
IV	15706002	15716001	theta_Watterson	26.5287866136858	0.219777997474304	82.4431810982951	not
IV	15707002	15717001	theta_Watterson	25.4342946931142	0.143494748238733	82.4431810982951	not
IV	15708002	15718001	theta_Watterson	23.7067844155034	0.0230917607089762	82.4431810982951	not
IV	15709002	15719001	theta_Watterson	24.1771625820748	0.0558758993957209	82.4431810982951	not
IV	15710002	15720001	theta_Watterson	25.9027089693548	0.176142008861083	82.4431810982951	not
IV	15711002	15721001	theta_Watterson	25.9027089693548	0.176142008861083	82.4431810982951	not
IV	15712002	15722001	theta_Watterson	24.804409203985	0.0995933627154648	82.4431810982951	not
IV	15713002	15723001	theta_Watterson	25.2750875947356	0.132398426249127	82.4431810982951	not
IV	15714002	15724001	theta_Watterson	25.5898646097098	0.15433756808798	82.4431810982951	not
IV	15715002	15725001	theta_Watterson	25.7472562771827	0.165307359250229	82.4431810982951	not
IV	15716002	15726001	theta_Watterson	26.0522025808686	0.186561325999836	82.4431810982951	not
IV	15717002	15727001	theta_Watterson	25.7340685043255	0.164388205673289	82.4431810982951	not
IV	15718002	15728001	theta_Watterson	25.8901853463437	0.175269144806515	82.4431810982951	not
IV	15719002	15729001	theta_Watterson	28.2439523548597	0.339320602819396	82.4431810982951	not
IV	15720002	15730001	theta_Watterson	30.1266659178624	0.470540856954044	82.4431810982951	not
IV	15721002	15731001	theta_Watterson	28.4011195305824	0.350274747488682	82.4431810982951	not
IV	15722002	15732001	theta_Watterson	30.9119091931066	0.525270277382043	82.4431810982951	not
IV	15723002	15733001	theta_Watterson	30.7548916785507	0.514326563708065	82.4431810982951	not
IV	15724002	15734001	theta_Watterson	29.9677649607165	0.459465872214639	82.4431810982951	not
IV	15725002	15735001	theta_Watterson	26.9864523100104	0.251676109943756	82.4431810982951	not
IV	15726002	15736001	theta_Watterson	23.8475451671712	0.0329024201576619	82.4431810982951	not
IV	15727002	15737001	theta_Watterson	19.2967733357533	-0.284274577959397	82.4431810982951	not
IV	15728002	15738001	theta_Watterson	16.3162841213606	-0.492006948854114	82.4431810982951	not
IV	15729002	15739001	theta_Watterson	13.3350456992883	-0.699791537581672	82.4431810982951	not
IV	15730002	15740001	theta_Watterson	9.89524486060107	-0.93953673785804	82.4431810982951	not
IV	15731002	15741001	theta_Watterson	10.2342777810413	-0.915907022295136	82.4431810982951	not
IV	15732002	15742001	theta_Watterson	5.68420602445896	-1.2330352270112	82.4431810982951	not
IV	15733002	15743001	theta_Watterson	2.07624539650993	-1.48450072862059	82.4431810982951	not
IV	15734002	15744001	theta_Watterson	0.507492032035648	-1.59383877090494	82.4431810982951	not
IV	15735002	15745001	theta_Watterson	0.668609951647535	-1.58260926962945	82.4431810982951	not
IV	15736002	15746001	theta_Watterson	2.86802687877706	-1.42931561211434	82.4431810982951	not
IV	15737002	15747001	theta_Watterson	5.537707795465	-1.24324577375427	82.4431810982951	not
IV	15738002	15748001	theta_Watterson	10.2535386615854	-0.914564588857821	82.4431810982951	not
IV	15739002	15749001	theta_Watterson	13.0833315965353	-0.717335357938418	82.4431810982951	not
IV	15740002	15750001	theta_Watterson	16.6898644722537	-0.465969366957841	82.4431810982951	not
IV	15741002	15751001	theta_Watterson	21.37458337628	-0.1394566051571	82.4431810982951	not
IV	15742002	15752001	theta_Watterson	26.708090391509	0.232275005917655	82.4431810982951	not
IV	15743002	15753001	theta_Watterson	29.8466024203438	0.45102115728204	82.4431810982951	not
IV	15744002	15754001	theta_Watterson	34.7118038190876	0.790113081037676	82.4431810982951	not
IV	15745002	15755001	theta_Watterson	38.1648102044349	1.03077867367896	82.4431810982951	not
IV	15746002	15756001	theta_Watterson	39.2697656219658	1.10779120152448	82.4431810982951	not
IV	15747002	15757001	theta_Watterson	41.6271742939672	1.27209647404075	82.4431810982951	not
IV	15748002	15758001	theta_Watterson	41.9354178588539	1.29358025134743	82.4431810982951	not
IV	15749002	15759001	theta_Watterson	41.772827415019	1.28224811895133	82.4431810982951	not
IV	15750002	15760001	theta_Watterson	40.062803553719	1.16306388930238	82.4431810982951	not
IV	15751002	15761001	theta_Watterson	36.1724051031437	0.891913203716751	82.4431810982951	not
IV	15752002	15762001	theta_Watterson	33.8211776513802	0.728038746225353	82.4431810982951	not
IV	15753002	15763001	theta_Watterson	34.0414382236686	0.743390337056531	82.4431810982951	not
IV	15754002	15764001	theta_Watterson	32.5329740006109	0.638254291620617	82.4431810982951	not
IV	15755002	15765001	theta_Watterson	31.3160784795645	0.553439828780953	82.4431810982951	not
IV	15756002	15766001	theta_Watterson	29.6120151211374	0.434671030728781	82.4431810982951	not
IV	15757002	15767001	theta_Watterson	24.7474935971997	0.0956264924844577	82.4431810982951	not
IV	15758002	15768001	theta_Watterson	20.8339494994282	-0.177137384702312	82.4431810982951	not
IV	15759002	15769001	theta_Watterson	20.2108612452885	-0.220565020569623	82.4431810982951	not
IV	15760002	15770001	theta_Watterson	20.5008946550322	-0.200350443863966	82.4431810982951	not
IV	15761002	15771001	theta_Watterson	24.3934000339038	0.0709470891613984	82.4431810982951	not
IV	15762002	15772001	theta_Watterson	23.4504773950798	0.00522782589839601	82.4431810982951	not
IV	15763002	15773001	theta_Watterson	24.7991869160924	0.0992293827888888	82.4431810982951	not
IV	15764002	15774001	theta_Watterson	26.6237516719559	0.226396815825109	82.4431810982951	not
IV	15765002	15775001	theta_Watterson	29.7186371610295	0.442102310476232	82.4431810982951	not
IV	15766002	15776001	theta_Watterson	33.1400731773672	0.680567530248293	82.4431810982951	not
IV	15767002	15777001	theta_Watterson	35.0173861512369	0.811411377322182	82.4431810982951	not
IV	15768002	15778001	theta_Watterson	37.6742327485295	0.996586696895217	82.4431810982951	not
IV	15769002	15779001	theta_Watterson	38.3000287881417	1.04020305838964	82.4431810982951	not
IV	15770002	15780001	theta_Watterson	41.6013715018525	1.27029808632782	82.4431810982951	not
IV	15771002	15781001	theta_Watterson	40.0279148814746	1.16063223930086	82.4431810982951	not
IV	15772002	15782001	theta_Watterson	41.2969674269809	1.24908191152077	82.4431810982951	not
IV	15773002	15783001	theta_Watterson	40.4130272137809	1.18747357040331	82.4431810982951	not
IV	15774002	15784001	theta_Watterson	40.1917716817065	1.17205263345462	82.4431810982951	not
IV	15775002	15785001	theta_Watterson	39.7311409518978	1.1399478658386	82.4431810982951	not
IV	15776002	15786001	theta_Watterson	38.175163463505	1.03150026899383	82.4431810982951	not
IV	15777002	15787001	theta_Watterson	39.1305686532579	1.09808953369376	82.4431810982951	not
IV	15778002	15788001	theta_Watterson	38.5158757171952	1.05524702973035	82.4431810982951	not
IV	15779002	15789001	theta_Watterson	39.7775925382212	1.1431854209729	82.4431810982951	not
IV	15780002	15790001	theta_Watterson	39.142731858259	1.09893727754748	82.4431810982951	not
IV	15781002	15791001	theta_Watterson	37.7296866505157	1.00045169009141	82.4431810982951	not
IV	15782002	15792001	theta_Watterson	38.0301393957586	1.02139246746774	82.4431810982951	not
IV	15783002	15793001	theta_Watterson	37.9726369477297	1.01738469592351	82.4431810982951	not
IV	15784002	15794001	theta_Watterson	36.3075673869797	0.901333664472392	82.4431810982951	not
IV	15785002	15795001	theta_Watterson	35.3547228625017	0.834922871503228	82.4431810982951	not
IV	15786002	15796001	theta_Watterson	37.0662016743325	0.954208507432004	82.4431810982951	not
IV	15787002	15797001	theta_Watterson	38.6200831942419	1.06251002070758	82.4431810982951	not
IV	15788002	15798001	theta_Watterson	39.3899965221533	1.11617098355158	82.4431810982951	not
IV	15789002	15799001	theta_Watterson	38.4579595146242	1.05121042056726	82.4431810982951	not
IV	15790002	15800001	theta_Watterson	37.0555867712717	0.953468676209334	82.4431810982951	not
IV	15791002	15801001	theta_Watterson	38.7922305904007	1.07450824790288	82.4431810982951	not
IV	15792002	15802001	theta_Watterson	38.0135544368338	1.02023653882957	82.4431810982951	not
IV	15793002	15803001	theta_Watterson	37.2343055216832	0.965924909758856	82.4431810982951	not
IV	15794002	15804001	theta_Watterson	38.8038835525777	1.07532042915463	82.4431810982951	not
IV	15795002	15805001	theta_Watterson	38.177535499618	1.03166559376107	82.4431810982951	not
IV	15796002	15806001	theta_Watterson	35.0400211530131	0.812988978261474	82.4431810982951	not
IV	15797002	15807001	theta_Watterson	35.3665371531629	0.835746296932059	82.4431810982951	not
IV	15798002	15808001	theta_Watterson	35.3662348101803	0.835725224410041	82.4431810982951	not
IV	15799002	15809001	theta_Watterson	34.4063027751003	0.768820450327307	82.4431810982951	not
IV	15800002	15810001	theta_Watterson	35.039747893907	0.812969932810239	82.4431810982951	not
IV	15801002	15811001	theta_Watterson	35.5004696125097	0.845081042109297	82.4431810982951	not
IV	15802002	15812001	theta_Watterson	35.3401363372344	0.833906228509769	82.4431810982951	not
IV	15803002	15813001	theta_Watterson	36.5893080211919	0.920970256223723	82.4431810982951	not
IV	15804002	15814001	theta_Watterson	37.5293136123145	0.986486208824805	82.4431810982951	not
IV	15805002	15815001	theta_Watterson	38.1578871333869	1.03029615357598	82.4431810982951	not
IV	15806002	15816001	theta_Watterson	39.2555122217645	1.10679777648444	82.4431810982951	not
IV	15807002	15817001	theta_Watterson	38.772203198809	1.07311239063284	82.4431810982951	not
IV	15808002	15818001	theta_Watterson	37.98756460953	1.01842511524888	82.4431810982951	not
IV	15809002	15819001	theta_Watterson	39.7155937916264	1.13886426907594	82.4431810982951	not
IV	15810002	15820001	theta_Watterson	39.0715983210238	1.09397945442615	82.4431810982951	not
IV	15811002	15821001	theta_Watterson	37.8153650730433	1.00642325400791	82.4431810982951	not
IV	15812002	15822001	theta_Watterson	37.3422641991541	0.973449349680129	82.4431810982951	not
IV	15813002	15823001	theta_Watterson	37.6554697177238	0.995278962293928	82.4431810982951	not
IV	15814002	15824001	theta_Watterson	34.6749814095146	0.787546654557846	82.4431810982951	not
IV	15815002	15825001	theta_Watterson	32.162795456593	0.612453806843872	82.4431810982951	not
IV	15816002	15826001	theta_Watterson	32.7906413229623	0.656213035948791	82.4431810982951	not
IV	15817002	15827001	theta_Watterson	28.3982665974845	0.350075905448396	82.4431810982951	not
IV	15818002	15828001	theta_Watterson	27.1484089802814	0.262964069965605	82.4431810982951	not
IV	15819002	15829001	theta_Watterson	26.5222557727288	0.219322814791749	82.4431810982951	not
IV	15820002	15830001	theta_Watterson	26.6794241545309	0.23027704352164	82.4431810982951	not
IV	15821002	15831001	theta_Watterson	26.9977411877349	0.252462915453113	82.4431810982951	not
IV	15822002	15832001	theta_Watterson	26.5265356623555	0.2196211120025	82.4431810982951	not
IV	15823002	15833001	theta_Watterson	25.5854785030838	0.154031867827763	82.4431810982951	not
IV	15824002	15834001	theta_Watterson	27.4416258066947	0.283400522559671	82.4431810982951	not
IV	15825002	15835001	theta_Watterson	29.7959364493702	0.44748987046402	82.4431810982951	not
IV	15826002	15836001	theta_Watterson	30.1230336034435	0.470287694056349	82.4431810982951	not
IV	15827002	15837001	theta_Watterson	31.921880760585	0.59566267713823	82.4431810982951	not
IV	15828002	15838001	theta_Watterson	32.4886475708265	0.635164854387309	82.4431810982951	not
IV	15829002	15839001	theta_Watterson	33.2806996730108	0.690368832400165	82.4431810982951	not
IV	15830002	15840001	theta_Watterson	34.7571545084784	0.793273906510003	82.4431810982951	not
IV	15831002	15841001	theta_Watterson	34.5708561440366	0.78028939351381	82.4431810982951	not
IV	15832002	15842001	theta_Watterson	35.5950354331687	0.851672034633694	82.4431810982951	not
IV	15833002	15843001	theta_Watterson	33.5577818814729	0.70968074395436	82.4431810982951	not
IV	15834002	15844001	theta_Watterson	29.6619016922744	0.438147995398892	82.4431810982951	not
IV	15835002	15845001	theta_Watterson	28.7219025527522	0.372632492457632	82.4431810982951	not
IV	15836002	15846001	theta_Watterson	27.6163440565215	0.29557793159032	82.4431810982951	not
IV	15837002	15847001	theta_Watterson	29.5834569233316	0.432680598382966	82.4431810982951	not
IV	15838002	15848001	theta_Watterson	30.7375302852045	0.513116519603754	82.4431810982951	not
IV	15839002	15849001	theta_Watterson	30.7278926292094	0.512444799967906	82.4431810982951	not
IV	15840002	15850001	theta_Watterson	28.4690683462942	0.355010603776683	82.4431810982951	not
IV	15841002	15851001	theta_Watterson	28.1805571788014	0.334902123409277	82.4431810982951	not
IV	15842002	15852001	theta_Watterson	28.5681885701711	0.361919026397416	82.4431810982951	not
IV	15843002	15853001	theta_Watterson	31.2329135354232	0.547643447791427	82.4431810982951	not
IV	15844002	15854001	theta_Watterson	32.1788257387256	0.613571075947694	82.4431810982951	not
IV	15845002	15855001	theta_Watterson	31.4000412508281	0.559291816252424	82.4431810982951	not
IV	15846002	15856001	theta_Watterson	32.346958043766	0.625289461701744	82.4431810982951	not
IV	15847002	15857001	theta_Watterson	30.9348453070285	0.526868865057213	82.4431810982951	not
IV	15848002	15858001	theta_Watterson	32.8201956770399	0.65827289780407	82.4431810982951	not
IV	15849002	15859001	theta_Watterson	33.3051952883172	0.692076113278607	82.4431810982951	not
IV	15850002	15860001	theta_Watterson	31.5798010791778	0.571820610235099	82.4431810982951	not
IV	15851002	15861001	theta_Watterson	33.0018033939417	0.670930484827907	82.4431810982951	not
IV	15852002	15862001	theta_Watterson	32.8512015272099	0.660433925173777	82.4431810982951	not
IV	15853002	15863001	theta_Watterson	32.3808969894803	0.627654918226414	82.4431810982951	not
IV	15854002	15864001	theta_Watterson	34.7296595926948	0.791357582164427	82.4431810982951	not
IV	15855002	15865001	theta_Watterson	36.1335646325599	0.889206123616589	82.4431810982951	not
IV	15856002	15866001	theta_Watterson	33.9258276896708	0.73533258257388	82.4431810982951	not
IV	15857002	15867001	theta_Watterson	34.7106957009957	0.790035848079623	82.4431810982951	not
IV	15858002	15868001	theta_Watterson	33.2953454046571	0.691389601924744	82.4431810982951	not
IV	15859002	15869001	theta_Watterson	33.7493007727044	0.723029114132828	82.4431810982951	not
